MAL_PTLD_EXNODAL_CNS,num,3,,PTLD: Anatomy: Extranodal Sites if applicable: CNS
MAL_PTLD_EXNODAL_COLON,num,3,,PTLD: Anatomy: Extranodal Sites if applicable: Colon
MAL_PTLD_EXNODAL_LI,num,3,,PTLD: Anatomy: Extranodal Sites if applicable: Liver
MAL_PTLD_EXNODAL_LU,num,3,,PTLD: Anatomy: Extranodal Sites if applicable: Lung
MAL_PTLD_EXNODAL_SM_IN,num,3,,PTLD: Anatomy: Extranodal Sites if applicable: Small Intestine
MAL_PTLD_EXNODAL_STOMACH,num,3,,PTLD: Anatomy: Extranodal Sites if applicable: Stomach
MAL_PTLD_IMMUNO,char,1,,PTLD Treatment: Immunotherapy
MAL_PTLD_IMMUNO_BESTRESP,char,2,$BSTRESP,PTLD Treatment: Immunotherapy: Best Response
MAL_PTLD_IMMUNO_TY,num,8,IMMUNOTY,PTLD Treatment:Immunotherapy Type
MAL_PTLD_PATHOLOGY_TY,num,8,PTHLGY,PTLD: Pathology
MAL_PTLD_PREDOM_CELL_TY,num,8,PTLCLLTY,PTLD: Predominant Cell Type
MAL_PTLD_RADIAT,char,1,,PTLD Treatment: Radiation Therapy
MAL_PTLD_RADIAT_BESTRESP,char,2,$BSTRESP,PTLD Treatment: Radiation Therapy: Best Response
MAL_PTLD_REDUC_IMMUNO,char,1,,PTLD Treatment: Reduction/Cessation of Immunosuppression
MAL_PTLD_REDUC_IMMUNO_BESTRESP,char,2,$BSTRESP,PTLD Treatment: Reduction/Cessation of Immunosuppression Best Response
MAL_PTLD_SURG_BESTRESP,char,2,$BSTRESP,PTLD Treatment: Surgery: Best Response
MAL_PTLD_SURG_TY,num,8,SURGPTLD,PTLD Treatment: Surgery Type
MAL_RECUR_CHEMO,num,3,,Treatments of recurrent tumor: Chemotherapy
MAL_RECUR_CHEMO_TY,num,8,CHEMOTY,Treatments of recurrent tumor: Chemotherapy Type
MAL_RECUR_DT,num,8,MMDDYY,Date of recurrence (post tx)
MAL_RECUR_IMMUNO,num,3,,Treatments of recurrent tumor: Immunotherapy
MAL_RECUR_IMMUNO_STAT,num,8,IMMNSTTS,Immunosuppression
MAL_RECUR_IMMUNO_TY,num,8,IMMUNOTY,Treatments of recurrent tumor: Immunotherapy Type
MAL_RECUR_OUTCOME,num,8,OUTCOME,Treatments of recurrent tumor: Outcome
MAL_RECUR_RADIAT,num,3,,Treatments of recurrent tumor: Radiation
MAL_RECUR_SITE_ADJ_ORG,num,3,,Site(s) affected: Adjacent organs
MAL_RECUR_SITE_LYMPH,num,3,,Site(s) affected: Regional lymph nodes
MAL_RECUR_SITE_METAST,num,3,,Site(s) affected: Distant metastases
MAL_RECUR_SITE_PRIME_ORG,num,3,,Site(s) affected: Primary organ
MAL_RECUR_SURG,num,3,,Treatments of recurrent tumor: Surgery
MAL_RECUR_SURG_TY,num,8,SURGTY,Treatments of recurrent tumor: Surgery Type
TFL_NAT_ORG_KI_TY,char,50,,"Kidney, type specify"
TFL_NAT_ORG_LI_TY,char,50,,"Liver, type specify"
TFL_NAT_ORG_LU_TY,char,50,,"Lung, type specify"
TFL_PREV_TUMOR_LYMPH_TY,char,50,,If Lymphoma specify type
TFL_PTLD_ANTIVRL_DRUG1,char,50,,PTLD Treatment: Anti-Viral Therapy: Drug 1: Other Specify
TFL_PTLD_ANTIVRL_DRUG2,char,50,,PTLD Treatment: Anti-Viral Therapy: Drug 2: Other Specify
TFL_TUM_OTH_CANCER_TY,char,50,,Other Cancers:Specify type
TRR_FOL_ID,num,8,,Unique identifier for TRR Follow-up - foreign key to TRR Follow-up
